,hotel,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,meal,country,market_segment,reserved_room_type,customer_type,adr,total_of_special_requests,date
233,Resort Hotel,10,2015,7,28,10,0,1,2,BB,USA,Direct,A,Transient,131.0,0,2015-07-10
234,Resort Hotel,22,2015,7,28,10,0,2,2,BB,PRT,Online TA,A,Transient,88.2,0,2015-07-10
235,Resort Hotel,91,2015,7,28,10,0,2,2,BB,PRT,Online TA,A,Transient,73.8,1,2015-07-10
236,Resort Hotel,23,2015,7,28,10,0,2,2,BB,PRT,Online TA,A,Transient,98.0,0,2015-07-10
237,Resort Hotel,11,2015,7,28,10,0,2,2,BB,PRT,Online TA,A,Transient,110.5,1,2015-07-10
238,Resort Hotel,3,2015,7,28,10,0,2,2,BB,PRT,Online TA,A,Transient,131.0,1,2015-07-10
239,Resort Hotel,13,2015,7,28,10,0,2,2,HB,PRT,Online TA,G,Transient,185.0,1,2015-07-10
240,Resort Hotel,108,2015,7,28,10,0,2,2,BB,PRT,Online TA,D,Transient,87.3,2,2015-07-10
241,Resort Hotel,91,2015,7,28,10,0,2,2,BB,PRT,Online TA,A,Transient,73.8,1,2015-07-10
242,Resort Hotel,37,2015,7,28,10,1,2,2,BB,GBR,Online TA,C,Transient,120.0,1,2015-07-10
243,Resort Hotel,21,2015,7,28,10,1,2,2,BB,AUS,Direct,A,Transient,98.0,1,2015-07-10
244,Resort Hotel,106,2015,7,28,10,1,2,2,BB,GBR,Online TA,E,Transient,96.3,2,2015-07-10
245,Resort Hotel,30,2015,7,28,10,2,2,2,FB,PRT,Direct,F,Transient-Party,197.0,1,2015-07-10
246,Resort Hotel,30,2015,7,28,10,2,2,2,FB,PRT,Direct,F,Transient-Party,197.0,1,2015-07-10
247,Resort Hotel,51,2015,7,28,10,2,3,2,BB,PRT,Online TA,E,Transient,123.0,0,2015-07-10
248,Resort Hotel,79,2015,7,28,10,2,3,2,BB,POL,Online TA,A,Transient,82.0,2,2015-07-10
249,Resort Hotel,21,2015,7,28,10,2,3,2,HB,PRT,Direct,C,Transient,165.0,3,2015-07-10
250,Resort Hotel,35,2015,7,28,10,2,3,2,BB,EST,Online TA,G,Transient,149.4,0,2015-07-10
251,Resort Hotel,78,2015,7,28,10,2,5,2,HB,PRT,Online TA,A,Transient,106.84,2,2015-07-10
252,Resort Hotel,31,2015,7,28,10,2,5,2,HB,PRT,Direct,D,Transient,161.0,1,2015-07-10
253,Resort Hotel,78,2015,7,28,10,2,5,2,HB,PRT,Online TA,D,Transient,134.43,2,2015-07-10
254,Resort Hotel,78,2015,7,28,10,2,5,2,HB,PRT,Online TA,E,Transient,144.43,2,2015-07-10
255,Resort Hotel,44,2015,7,28,10,2,5,1,HB,RUS,Offline TA/TO,E,Transient,152.0,0,2015-07-10
256,Resort Hotel,34,2015,7,28,10,2,5,2,HB,GBR,Online TA,F,Transient,125.54,3,2015-07-10
257,Resort Hotel,87,2015,7,28,10,2,5,2,FB,PRT,Offline TA/TO,C,Transient,133.83,2,2015-07-10
258,Resort Hotel,11,2015,7,28,10,2,6,3,BB,PRT,Direct,C,Transient,159.75,0,2015-07-10
259,Resort Hotel,115,2015,7,28,10,2,7,2,BB,IRL,Online TA,A,Transient,120.6,2,2015-07-10
260,Resort Hotel,86,2015,7,28,10,3,7,2,BB,PRT,Online TA,D,Transient,112.2,0,2015-07-10
261,Resort Hotel,41,2015,7,28,10,4,7,2,BB,GBR,Online TA,F,Transient,110.6,0,2015-07-10
262,Resort Hotel,32,2015,7,28,10,4,9,2,BB,DNK,Online TA,C,Transient,105.9,0,2015-07-10
263,Resort Hotel,34,2015,7,28,10,2,5,2,HB,GBR,Online TA,D,Transient,95.27,3,2015-07-10
264,Resort Hotel,34,2015,7,28,10,2,5,2,HB,GBR,Online TA,F,Transient,108.83,1,2015-07-10
265,Resort Hotel,100,2015,7,28,11,2,3,2,HB,PRT,Offline TA/TO,A,Transient,153.96,0,2015-07-11
266,Resort Hotel,44,2015,7,28,11,2,3,2,BB,ESP,Online TA,A,Transient,120.6,0,2015-07-11
267,Resort Hotel,304,2015,7,28,11,2,4,2,BB,PRT,Direct,A,Transient,90.67,1,2015-07-11
268,Resort Hotel,36,2015,7,28,11,2,4,2,BB,PRT,Online TA,E,Transient,126.67,0,2015-07-11
269,Resort Hotel,117,2015,7,28,11,2,4,3,HB,PRT,Offline TA/TO,D,Transient,144.4,1,2015-07-11
270,Resort Hotel,70,2015,7,28,11,2,4,2,BB,ESP,Online TA,A,Transient,99.5,2,2015-07-11
271,Resort Hotel,110,2015,7,28,11,2,5,2,BB,PRT,Direct,E,Transient,139.4,1,2015-07-11
272,Resort Hotel,109,2015,7,28,11,2,5,2,BB,PRT,Online TA,A,Transient,73.8,1,2015-07-11
273,Resort Hotel,33,2015,7,28,11,2,2,2,BB,GBR,Online TA,E,Transient,89.97,1,2015-07-11
274,Resort Hotel,33,2015,7,28,11,2,2,2,BB,PRT,Online TA,E,Transient,123.0,0,2015-07-11
275,Resort Hotel,33,2015,7,28,11,2,2,2,BB,CZE,Online TA,E,Transient,123.0,0,2015-07-11
276,Resort Hotel,0,2015,7,28,11,0,1,1,BB,GBR,Direct,A,Transient,123.0,0,2015-07-11
277,Resort Hotel,0,2015,7,28,11,0,1,2,HB,DEU,Online TA,A,Transient,144.9,1,2015-07-11
278,Resort Hotel,0,2015,7,28,11,0,1,2,BB,ESP,Direct,G,Transient,153.0,0,2015-07-11
279,Resort Hotel,0,2015,7,28,11,0,1,2,BB,ESP,Online TA,A,Transient,131.0,1,2015-07-11
280,Resort Hotel,71,2015,7,28,11,1,1,2,BB,ESP,Offline TA/TO,A,Transient,65.5,0,2015-07-11
281,Resort Hotel,16,2015,7,28,11,1,1,2,BB,ROU,Online TA,C,Transient,123.0,1,2015-07-11
282,Resort Hotel,54,2015,7,28,11,2,1,2,BB,PRT,Online TA,E,Transient,123.0,0,2015-07-11
283,Resort Hotel,8,2015,7,28,11,2,1,2,BB,ESP,Online TA,A,Transient,131.0,0,2015-07-11
284,Resort Hotel,36,2015,7,28,11,2,5,2,BB,PRT,Offline TA/TO,D,Transient,104.68,0,2015-07-11
285,Resort Hotel,40,2015,7,28,11,2,5,2,HB,PRT,Online TA,A,Transient,166.0,0,2015-07-11
286,Resort Hotel,59,2015,7,28,11,2,6,2,BB,PRT,Online TA,D,Transient,111.25,2,2015-07-11
287,Resort Hotel,79,2015,7,28,11,2,6,2,HB,PRT,Direct,G,Transient,213.75,0,2015-07-11
288,Resort Hotel,32,2015,7,28,11,4,6,2,HB,PRT,Online TA,E,Transient,178.0,0,2015-07-11
289,Resort Hotel,110,2015,7,28,11,2,5,2,BB,PRT,Direct,A,Transient,113.9,1,2015-07-11
290,Resort Hotel,33,2015,7,28,11,2,5,2,BB,PRT,Online TA,E,Transient,129.29,0,2015-07-11
291,Resort Hotel,53,2015,7,29,12,1,0,2,BB,CN,Online TA,G,Transient,153.0,0,2015-07-12
292,Resort Hotel,2,2015,7,29,12,1,0,2,BB,PRT,Online TA,A,Transient,98.0,2,2015-07-12
293,Resort Hotel,8,2015,7,29,12,2,4,2,BB,PRT,Online TA,A,Transient,169.0,2,2015-07-12
294,Resort Hotel,72,2015,7,29,12,2,4,2,BB,PRT,Online TA,A,Transient,93.0,2,2015-07-12
295,Resort Hotel,12,2015,7,29,12,2,5,2,BB,GBR,Online TA,A,Transient,132.29,0,2015-07-12
296,Resort Hotel,48,2015,7,29,12,2,5,2,BB,BRA,Offline TA/TO,D,Transient,123.0,1,2015-07-12
297,Resort Hotel,90,2015,7,29,12,2,5,2,FB,PRT,Offline TA/TO,A,Transient-Party,117.22,1,2015-07-12
298,Resort Hotel,34,2015,7,29,12,2,5,2,HB,ESP,Offline TA/TO,D,Transient,149.0,1,2015-07-12
299,Resort Hotel,58,2015,7,29,12,2,5,3,BB,PRT,Direct,C,Transient,164.57,1,2015-07-12
300,Resort Hotel,59,2015,7,29,12,2,5,2,BB,GBR,Offline TA/TO,A,Contract,107.0,0,2015-07-12
301,Resort Hotel,90,2015,7,29,12,2,5,2,FB,PRT,Offline TA/TO,A,Transient-Party,117.22,2,2015-07-12
302,Resort Hotel,116,2015,7,29,12,2,5,2,BB,PRT,Offline TA/TO,E,Contract,119.25,0,2015-07-12
303,Resort Hotel,31,2015,7,29,12,2,5,2,BB,GBR,Offline TA/TO,D,Transient,123.0,0,2015-07-12
304,Resort Hotel,51,2015,7,29,12,2,5,2,HB,PRT,Online TA,A,Transient,105.71,0,2015-07-12
305,Resort Hotel,48,2015,7,29,12,2,5,2,BB,GBR,Offline TA/TO,D,Transient,123.0,1,2015-07-12
306,Resort Hotel,59,2015,7,29,12,2,5,2,BB,ESP,Online TA,E,Transient,144.43,2,2015-07-12
307,Resort Hotel,97,2015,7,29,12,3,5,2,BB,PRT,Online TA,E,Transient,126.0,1,2015-07-12
308,Resort Hotel,12,2015,7,29,12,4,5,2,HB,FRA,Online TA,A,Transient,148.3,2,2015-07-12
309,Resort Hotel,64,2015,7,29,12,4,5,2,BB,PRT,Online TA,A,Transient,125.22,1,2015-07-12
310,Resort Hotel,31,2015,7,29,12,4,7,2,BB,GBR,Offline TA/TO,D,Transient,123.0,0,2015-07-12
311,Resort Hotel,59,2015,7,29,12,4,7,2,HB,GBR,Offline TA/TO,A,Contract,130.0,1,2015-07-12
312,Resort Hotel,55,2015,7,29,12,4,10,2,BB,PRT,Offline TA/TO,D,Contract,133.16,1,2015-07-12
313,Resort Hotel,81,2015,7,29,12,2,5,2,BB,GBR,Offline TA/TO,A,Transient,78.84,0,2015-07-12
314,Resort Hotel,1,2015,7,29,12,1,0,2,BB,PRT,Online TA,A,Transient,80.1,0,2015-07-12
315,Resort Hotel,34,2015,7,29,12,2,0,2,BB,BEL,Online TA,G,Transient,193.0,1,2015-07-12
316,Resort Hotel,13,2015,7,29,12,2,0,2,BB,ESP,Online TA,A,Transient,88.2,0,2015-07-12
317,Resort Hotel,40,2015,7,29,12,2,0,2,BB,FRA,Online TA,F,Transient,90.71,0,2015-07-12
318,Resort Hotel,1,2015,7,29,12,2,0,2,BB,ESP,Online TA,A,Transient,114.5,1,2015-07-12
319,Resort Hotel,34,2015,7,29,12,2,0,2,BB,BEL,Online TA,A,Transient,120.2,1,2015-07-12
320,Resort Hotel,88,2015,7,29,12,2,1,2,BB,ITA,Offline TA/TO,D,Contract,79.5,0,2015-07-12
321,Resort Hotel,9,2015,7,29,12,2,1,2,BB,ESP,Online TA,A,Transient,117.9,3,2015-07-12
322,Resort Hotel,24,2015,7,29,12,2,1,2,HB,PRT,Online TA,A,Transient,128.0,0,2015-07-12
323,Resort Hotel,97,2015,7,29,12,2,2,2,BB,FRA,Offline TA/TO,A,Transient,90.95,0,2015-07-12
324,Resort Hotel,60,2015,7,29,12,2,2,2,BB,FIN,Online TA,E,Transient,107.0,2,2015-07-12
325,Resort Hotel,100,2015,7,29,12,2,2,2,BB,CN,Direct,G,Transient,130.05,1,2015-07-12
326,Resort Hotel,50,2015,7,29,12,2,3,2,BB,ESP,Offline TA/TO,D,Contract,123.0,0,2015-07-12
327,Resort Hotel,47,2015,7,29,12,2,3,2,BB,PRT,Online TA,F,Transient,103.8,0,2015-07-12
328,Resort Hotel,8,2015,7,29,12,2,3,2,BB,IRL,Online TA,H,Transient,196.0,1,2015-07-12
329,Resort Hotel,34,2015,7,29,12,2,3,2,HB,ESP,Online TA,D,Transient,149.4,0,2015-07-12
330,Resort Hotel,47,2015,7,29,13,2,5,2,BB,ESP,Online TA,G,Transient,175.71,0,2015-07-13
331,Resort Hotel,115,2015,7,29,13,2,5,2,HB,PRT,Offline TA/TO,A,Transient-Party,119.7,2,2015-07-13
332,Resort Hotel,79,2015,7,29,13,2,5,2,BB,PRT,Online TA,A,Transient,100.86,1,2015-07-13
333,Resort Hotel,91,2015,7,29,13,2,5,2,BB,GBR,Online TA,A,Transient,100.86,0,2015-07-13
334,Resort Hotel,98,2015,7,29,13,1,1,2,BB,ESP,Online TA,A,Transient-Party,82.0,3,2015-07-13
335,Resort Hotel,109,2015,7,29,13,1,1,2,BB,ESP,Online TA,A,Transient,73.8,1,2015-07-13
336,Resort Hotel,0,2015,7,29,13,1,1,2,BB,AUS,Online TA,A,Transient,117.9,0,2015-07-13
337,Resort Hotel,98,2015,7,29,13,1,1,2,BB,ESP,Online TA,A,Transient-Party,82.0,3,2015-07-13
338,Resort Hotel,0,2015,7,29,13,1,1,4,BB,PRT,Direct,L,Transient,150.0,0,2015-07-13
339,Resort Hotel,9,2015,7,29,13,1,1,2,HB,ESP,Online TA,A,Transient,161.0,2,2015-07-13
340,Resort Hotel,62,2015,7,29,13,1,1,2,BB,ESP,Online TA,A,Transient,64.0,2,2015-07-13
341,Resort Hotel,45,2015,7,29,13,1,1,2,BB,PRT,Online TA,E,Transient,123.0,0,2015-07-13
342,Resort Hotel,42,2015,7,29,13,1,2,2,BB,USA,Online TA,D,Transient,110.0,0,2015-07-13
343,Resort Hotel,54,2015,7,29,13,1,2,2,BB,PRT,Online TA,A,Transient,88.2,1,2015-07-13
344,Resort Hotel,51,2015,7,29,13,1,2,2,HB,ESP,Online TA,A,Transient,130.0,0,2015-07-13
345,Resort Hotel,54,2015,7,29,13,1,2,2,BB,PRT,Online TA,A,Transient,88.2,1,2015-07-13
346,Resort Hotel,58,2015,7,29,13,1,2,2,HB,ESP,Direct,E,Transient,165.0,1,2015-07-13
347,Resort Hotel,60,2015,7,29,13,1,4,2,BB,PRT,Offline TA/TO,D,Transient,79.5,0,2015-07-13
348,Resort Hotel,321,2015,7,29,13,1,4,2,HB,PRT,Direct,A,Transient,132.8,1,2015-07-13
349,Resort Hotel,40,2015,7,29,13,1,4,2,BB,ESP,Direct,D,Transient,120.0,2,2015-07-13
350,Resort Hotel,51,2015,7,29,13,1,4,2,BB,PRT,Offline TA/TO,D,Contract,79.5,0,2015-07-13
351,Resort Hotel,38,2015,7,29,13,1,4,2,BB,PRT,Direct,D,Transient,120.0,0,2015-07-13
352,Resort Hotel,75,2015,7,29,13,1,4,2,HB,PRT,Online TA,D,Transient,144.2,1,2015-07-13
353,Resort Hotel,101,2015,7,29,13,1,4,2,BB,PRT,Online TA,A,Transient,107.2,0,2015-07-13
354,Resort Hotel,42,2015,7,29,13,1,4,2,BB,PRT,Online TA,D,Transient,120.0,0,2015-07-13
355,Resort Hotel,40,2015,7,29,13,1,4,2,BB,ESP,Direct,D,Transient,120.0,2,2015-07-13
356,Resort Hotel,109,2015,7,29,13,1,4,3,HB,PRT,Direct,E,Transient,163.8,1,2015-07-13
357,Resort Hotel,81,2015,7,29,13,1,5,2,BB,PRT,Online TA,A,Transient,98.5,2,2015-07-13
358,Resort Hotel,98,2015,7,29,13,1,5,2,HB,PRT,Online TA,A,Transient,130.5,0,2015-07-13
359,Resort Hotel,32,2015,7,29,13,1,5,1,HB,PRT,Offline TA/TO,D,Transient,153.0,0,2015-07-13
360,Resort Hotel,72,2015,7,29,13,1,5,2,BB,FRA,Online TA,A,Transient,98.5,2,2015-07-13
361,Resort Hotel,115,2015,7,29,13,2,5,2,HB,PRT,Offline TA/TO,A,Transient-Party,119.7,2,2015-07-13
362,Resort Hotel,118,2015,7,29,13,2,5,2,FB,PRT,Direct,D,Transient,184.6,1,2015-07-13
363,Resort Hotel,81,2015,7,29,13,2,5,2,HB,ESP,Direct,E,Transient,181.22,2,2015-07-13
364,Resort Hotel,95,2015,7,29,13,2,5,2,BB,PRT,Online TA,A,Transient,100.86,1,2015-07-13
365,Resort Hotel,16,2015,7,29,13,1,0,2,BB,ROU,Online TA,A,Transient,100.2,3,2015-07-13
366,Resort Hotel,56,2015,7,29,13,1,3,2,HB,ESP,Online TA,A,Transient,134.25,0,2015-07-13
367,Resort Hotel,88,2015,7,29,13,3,5,2,BB,FIN,Offline TA/TO,A,Contract,96.3,0,2015-07-13
368,Resort Hotel,41,2015,7,29,13,3,6,2,BB,GBR,Online TA,D,Transient,83.09,2,2015-07-13
369,Resort Hotel,40,2015,7,29,14,0,1,2,BB,PRT,Offline TA/TO,D,Transient,105.5,0,2015-07-14
370,Resort Hotel,1,2015,7,29,14,0,2,2,BB,PRT,Online TA,D,Transient,146.0,1,2015-07-14
371,Resort Hotel,76,2015,7,29,14,0,4,2,BB,PRT,Online TA,E,Transient,126.0,2,2015-07-14
372,Resort Hotel,0,2015,7,29,14,0,4,2,BB,ESP,Online TA,A,Transient,111.15,1,2015-07-14
373,Resort Hotel,49,2015,7,29,14,0,5,2,BB,POL,Online TA,E,Transient,136.2,2,2015-07-14
374,Resort Hotel,76,2015,7,29,14,0,5,2,BB,PRT,Direct,A,Transient,101.8,0,2015-07-14
375,Resort Hotel,73,2015,7,29,14,1,5,2,HB,PRT,Direct,A,Transient-Party,127.0,1,2015-07-14
376,Resort Hotel,73,2015,7,29,14,1,5,2,HB,PRT,Direct,E,Transient-Party,161.5,2,2015-07-14
377,Resort Hotel,317,2015,7,29,14,1,5,2,HB,PRT,Direct,H,Transient,230.67,2,2015-07-14
378,Resort Hotel,112,2015,7,29,14,2,5,1,BB,PRT,Online TA,A,Transient,65.7,1,2015-07-14
379,Resort Hotel,6,2015,7,29,14,2,5,2,HB,ESP,Online TA,A,Transient,180.0,2,2015-07-14
380,Resort Hotel,8,2015,7,29,14,2,5,2,HB,ESP,Online TA,A,Transient,168.57,1,2015-07-14
381,Resort Hotel,96,2015,7,29,14,2,7,2,BB,PRT,Offline TA/TO,A,Transient,107.67,1,2015-07-14
382,Resort Hotel,96,2015,7,29,14,2,7,2,BB,PRT,Online TA,A,Transient,96.9,1,2015-07-14
383,Resort Hotel,99,2015,7,29,14,2,7,2,BB,IRL,Direct,A,Transient,107.0,1,2015-07-14
384,Resort Hotel,66,2015,7,29,14,2,9,2,BB,IRL,Online TA,A,Transient,73.41,0,2015-07-14
385,Resort Hotel,38,2015,7,29,14,4,10,2,HB,SWE,Online TA,D,Transient,109.9,2,2015-07-14
386,Resort Hotel,38,2015,7,29,14,4,10,2,HB,SWE,Online TA,D,Transient,109.9,2,2015-07-14
387,Resort Hotel,113,2015,7,29,14,4,11,3,BB,PRT,Direct,H,Transient,187.5,3,2015-07-14
388,Resort Hotel,62,2015,7,29,15,0,3,2,HB,PRT,Offline TA/TO,A,Transient,91.5,0,2015-07-15
389,Resort Hotel,39,2015,7,29,15,0,3,2,BB,PRT,Online TA,D,Transient,132.44,0,2015-07-15
390,Resort Hotel,37,2015,7,29,15,2,4,2,HB,POL,Online TA,D,Transient,106.9,0,2015-07-15
391,Resort Hotel,58,2015,7,29,15,2,5,2,BB,PRT,Online TA,D,Transient,131.86,0,2015-07-15
392,Resort Hotel,37,2015,7,29,15,2,6,2,BB,GBR,Online TA,H,Transient,216.13,0,2015-07-15
393,Resort Hotel,57,2015,7,29,15,0,2,2,FB,PRT,Groups,A,Transient-Party,107.0,0,2015-07-15
394,Resort Hotel,57,2015,7,29,15,0,2,2,FB,PRT,Groups,A,Transient-Party,107.0,0,2015-07-15
395,Resort Hotel,57,2015,7,29,15,0,2,2,FB,PRT,Groups,A,Transient-Party,107.0,0,2015-07-15
396,Resort Hotel,57,2015,7,29,15,0,2,2,FB,PRT,Groups,A,Transient-Party,107.0,0,2015-07-15
397,Resort Hotel,57,2015,7,29,15,0,2,2,FB,PRT,Groups,A,Transient,107.0,0,2015-07-15
398,Resort Hotel,83,2015,7,29,15,2,7,2,BB,GBR,Online TA,G,Transient,190.33,1,2015-07-15
399,Resort Hotel,57,2015,7,29,15,0,2,2,FB,PRT,Groups,A,Transient,107.0,0,2015-07-15
400,Resort Hotel,57,2015,7,29,15,0,2,1,FB,PRT,Groups,A,Transient-Party,94.0,0,2015-07-15
401,Resort Hotel,57,2015,7,29,15,0,2,2,FB,PRT,Groups,A,Transient-Party,98.75,0,2015-07-15
402,Resort Hotel,57,2015,7,29,15,0,2,3,FB,PRT,Groups,A,Transient-Party,148.23,0,2015-07-15
403,Resort Hotel,57,2015,7,29,15,0,2,1,FB,PRT,Groups,A,Transient-Party,94.0,0,2015-07-15
404,Resort Hotel,57,2015,7,29,15,0,2,2,FB,PRT,Groups,A,Transient,107.0,0,2015-07-15
405,Resort Hotel,57,2015,7,29,15,0,2,2,FB,PRT,Groups,A,Transient,107.0,0,2015-07-15
406,Resort Hotel,57,2015,7,29,15,0,2,3,FB,PRT,Groups,A,Transient-Party,148.23,0,2015-07-15
407,Resort Hotel,57,2015,7,29,15,0,2,2,FB,PRT,Groups,A,Transient-Party,107.0,0,2015-07-15
408,Resort Hotel,57,2015,7,29,15,0,2,2,FB,PRT,Groups,A,Transient,107.0,0,2015-07-15
409,Resort Hotel,57,2015,7,29,15,0,2,2,FB,PRT,Groups,A,Transient,107.0,0,2015-07-15
410,Resort Hotel,57,2015,7,29,15,0,2,2,FB,PRT,Groups,A,Transient-Party,107.0,0,2015-07-15
411,Resort Hotel,57,2015,7,29,15,0,2,2,FB,PRT,Groups,A,Transient-Party,98.75,0,2015-07-15
412,Resort Hotel,66,2015,7,29,16,0,2,2,BB,PRT,Online TA,G,Transient,195.0,1,2015-07-16
413,Resort Hotel,13,2015,7,29,16,0,2,2,BB,DNK,Online TA,A,Transient,120.6,1,2015-07-16
414,Resort Hotel,50,2015,7,29,16,0,1,2,BB,FIN,Online TA,F,Transient,123.2,0,2015-07-16
415,Resort Hotel,48,2015,7,29,16,0,1,1,BB,PRT,Direct,A,Transient,112.0,0,2015-07-16
416,Resort Hotel,0,2015,7,29,16,0,1,2,BB,PRT,Online TA,F,Transient,123.2,0,2015-07-16
417,Resort Hotel,7,2015,7,29,16,0,1,2,BB,USA,Online TA,C,Transient,169.0,1,2015-07-16
418,Resort Hotel,0,2015,7,29,16,0,2,2,BB,PRT,Direct,H,Transient,198.0,0,2015-07-16
419,Resort Hotel,66,2015,7,29,16,0,2,2,BB,PRT,Online TA,A,Transient,103.5,1,2015-07-16
420,Resort Hotel,13,2015,7,29,16,0,2,2,BB,PRT,Online TA,A,Transient,135.6,1,2015-07-16
421,Resort Hotel,66,2015,7,29,16,0,2,2,BB,DNK,Online TA,A,Transient,103.5,1,2015-07-16
422,Resort Hotel,10,2015,7,29,16,0,3,2,BB,ESP,Direct,D,Transient,184.0,0,2015-07-16
423,Resort Hotel,10,2015,7,29,16,0,3,2,BB,PRT,Direct,A,Transient,134.0,0,2015-07-16
424,Resort Hotel,58,2015,7,29,16,0,3,2,HB,PRT,Online TA,A,Transient,147.0,0,2015-07-16
425,Resort Hotel,17,2015,7,29,16,0,3,2,HB,PRT,Online TA,A,Transient,151.33,0,2015-07-16
426,Resort Hotel,19,2015,7,29,16,0,3,2,BB,ESP,Online TA,A,Transient,121.33,1,2015-07-16
427,Resort Hotel,10,2015,7,29,16,2,3,2,BB,IRL,Direct,D,Transient-Party,150.2,1,2015-07-16
428,Resort Hotel,12,2015,7,29,16,2,3,2,BB,PRT,Direct,E,Transient,139.0,0,2015-07-16
429,Resort Hotel,10,2015,7,29,16,2,3,1,BB,IRL,Direct,D,Transient-Party,150.2,1,2015-07-16
430,Resort Hotel,63,2015,7,29,16,1,3,2,BB,PRT,Online TA,A,Transient,75.44,1,2015-07-16
431,Resort Hotel,35,2015,7,29,16,1,3,2,BB,PRT,Online TA,D,Transient,135.0,0,2015-07-16
432,Resort Hotel,113,2015,7,29,16,2,4,2,HB,PRT,Online TA,A,Transient,166.0,1,2015-07-16
433,Resort Hotel,35,2015,7,29,16,2,4,2,BB,PRT,Online TA,D,Transient,135.0,0,2015-07-16
434,Resort Hotel,68,2015,7,29,16,2,5,2,HB,GBR,Offline TA/TO,A,Contract,130.0,0,2015-07-16
435,Resort Hotel,113,2015,7,29,16,2,6,2,BB,PRT,Offline TA/TO,A,Transient,96.3,0,2015-07-16
436,Resort Hotel,21,2015,7,29,16,4,10,1,HB,PRT,Direct,E,Transient,160.0,0,2015-07-16
437,Resort Hotel,7,2015,7,29,17,0,2,2,BB,PRT,Direct,A,Transient,127.25,1,2015-07-17
438,Resort Hotel,17,2015,7,29,17,0,2,2,BB,PRT,Online TA,E,Transient,164.0,2,2015-07-17
439,Resort Hotel,1,2015,7,29,17,0,2,2,BB,PRT,Online TA,D,Transient,144.5,0,2015-07-17
440,Resort Hotel,2,2015,7,29,17,0,2,2,BB,PRT,Offline TA/TO,A,Transient,112.0,0,2015-07-17
441,Resort Hotel,15,2015,7,29,17,0,2,2,BB,PRT,Online TA,A,Transient,134.0,1,2015-07-17
442,Resort Hotel,7,2015,7,29,17,0,2,2,BB,PRT,Direct,A,Transient,127.25,1,2015-07-17
443,Resort Hotel,11,2015,7,29,17,0,2,2,BB,ESP,Online TA,A,Transient,155.5,0,2015-07-17
444,Resort Hotel,6,2015,7,29,17,0,2,2,BB,PRT,Online TA,A,Transient,110.5,1,2015-07-17
445,Resort Hotel,1,2015,7,29,17,0,2,2,BB,PRT,Direct,D,Transient,144.5,0,2015-07-17
446,Resort Hotel,1,2015,7,29,17,0,2,2,BB,ESP,Direct,D,Transient,144.5,0,2015-07-17
447,Resort Hotel,48,2015,7,29,17,0,2,2,BB,PRT,Offline TA/TO,D,Transient,123.0,0,2015-07-17
448,Resort Hotel,15,2015,7,29,17,0,2,2,BB,PRT,Online TA,A,Transient,120.6,1,2015-07-17
449,Resort Hotel,3,2015,7,29,17,0,2,1,BB,PRT,Offline TA/TO,A,Transient,107.6,0,2015-07-17
450,Resort Hotel,23,2015,7,29,17,1,2,2,BB,PRT,Online TA,A,Transient,120.6,1,2015-07-17
451,Resort Hotel,53,2015,7,29,17,2,3,2,BB,PRT,Offline TA/TO,A,Transient-Party,107.0,0,2015-07-17
452,Resort Hotel,53,2015,7,29,17,2,3,2,BB,PRT,Offline TA/TO,A,Transient-Party,133.75,0,2015-07-17
453,Resort Hotel,94,2015,7,29,17,2,3,2,BB,ESP,Direct,A,Transient,103.5,0,2015-07-17
454,Resort Hotel,64,2015,7,29,17,2,3,1,BB,PRT,Offline TA/TO,A,Transient-Party,84.8,1,2015-07-17
455,Resort Hotel,53,2015,7,29,17,2,3,2,BB,PRT,Offline TA/TO,A,Transient-Party,107.0,0,2015-07-17
456,Resort Hotel,53,2015,7,29,17,2,3,1,BB,PRT,Offline TA/TO,A,Transient-Party,107.0,0,2015-07-17
457,Resort Hotel,64,2015,7,29,17,2,3,1,BB,PRT,Offline TA/TO,A,Transient-Party,84.8,1,2015-07-17
458,Resort Hotel,53,2015,7,29,17,2,3,2,BB,PRT,Offline TA/TO,A,Transient-Party,107.0,0,2015-07-17
459,Resort Hotel,24,2015,7,29,17,2,3,3,BB,PRT,Direct,G,Transient,195.0,1,2015-07-17
460,Resort Hotel,24,2015,7,29,17,2,4,2,BB,PRT,Online TA,E,Transient,164.0,0,2015-07-17
461,Resort Hotel,23,2015,7,29,17,2,5,2,BB,ESP,Direct,G,Transient,195.0,0,2015-07-17
462,Resort Hotel,53,2015,7,29,17,2,5,2,BB,IRL,Online TA,A,Transient,125.0,2,2015-07-17
463,Resort Hotel,23,2015,7,29,17,2,5,2,BB,PRT,Direct,G,Transient,195.0,0,2015-07-17
464,Resort Hotel,90,2015,7,29,17,2,5,2,HB,PRT,Online TA,A,Transient,132.3,3,2015-07-17
465,Resort Hotel,79,2015,7,29,17,2,5,2,BB,PRT,Online TA,E,Transient,145.0,2,2015-07-17
466,Resort Hotel,43,2015,7,29,17,2,5,2,BB,GBR,Offline TA/TO,A,Transient,92.0,0,2015-07-17
467,Resort Hotel,90,2015,7,29,17,2,5,2,HB,PRT,Online TA,A,Transient,132.3,3,2015-07-17
468,Resort Hotel,65,2015,7,29,17,2,6,2,HB,ESP,Online TA,A,Transient,147.0,2,2015-07-17
